H,060714,01060714,,,,,,,
I,472,,124.0622,,42600AD09100,,,52009479,20060714
I,256,,151.2417,,42600AD11100,,,52009479,20060714
I,472,,153.0939,,42600AD13100,,,52009479,20060714
I,852,,176.4448,,42600AD15100,,,52009479,20060714
I,717,,174.3332,,42600AD17100,,,52009479,20060714
I,480,,124.0622,,42600AD09100,,,52009480,20060714
I,260,,151.2417,,42600AD11100,,,52009480,20060714
I,476,,153.0939,,42600AD13100,,,52009480,20060714
I,828,,176.4448,,42600AD15100,,,52009480,20060714
I,748,,174.3332,,42600AD17100,,,52009480,20060714
I,183,,103.6448,,42600AD08100,,,52009481,20060714
I,119,,105.497,,42600AD12100,,,52009481,20060714
I,204,,126.2732,,42600AD14100,,,52009481,20060714
I,183,,124.1616,,42600AD16100,,,52009481,20060714
T,973108.7978,,,,,,,,
