H,20080818,1130,PT,ASM
O,52015741,,,
I,4260004B9000,4260004B9000,357,EA
O,52015741,,,
I,4260004C0000,4260004C0000,188,EA
O,52015741,,,
I,4260004C1000,4260004C1000,349,EA
O,52015741,,,
I,4260004C2000,4260004C2000,118,EA
O,52015741,,,
I,42600AD09300,42600AD09300,452,EA
O,52015741,,,
I,42600AD11400,42600AD11400,264,EA
O,52015741,,,
I,42600AD13300,42600AD13300,377,EA
O,52015741,,,
I,42600AD15300,42600AD15300,700,EA
O,52015741,,,
I,42600AD17300,42600AD17300,232,EA
O,52015741,,,
I,426700406000,426700406000,452,EA
O,52015741,,,
I,426700407000,426700407000,264,EA
O,52015741,,,
I,426700408000,426700408000,376,EA
O,52015742,,,
I,426700409000,426700409000,700,EA
O,52015742,,,
I,426700410000,426700410000,232,EA
