H,20080526,1130,PT,ASM
O,52014980,,,
I,42600AD08400,42600AD08400,568,EA
O,52014980,,,
I,42600AD09300,42600AD09300,870,EA
O,52014980,,,
I,42600AD11400,42600AD11400,272,EA
O,52014980,,,
I,42600AD12300,42600AD12300,135,EA
O,52014980,,,
I,42600AD13300,42600AD13300,266,EA
O,52014980,,,
I,42600AD14300,42600AD14300,251,EA
O,52014980,,,
I,42600AD15300,42600AD15300,501,EA
O,52014980,,,
I,42600AD16300,42600AD16300,20,EA
O,52014980,,,
I,42600AD17300,42600AD17300,40,EA
O,52014980,,,
I,426700406000,426700406000,870,EA
O,52014980,,,
I,426700407000,426700407000,272,EA
O,52014980,,,
I,426700408000,426700408000,266,EA
O,52014981,,,
I,426700409000,426700409000,500,EA
O,52014981,,,
I,426700410000,426700410000,40,EA
