H,20080414,1130,PT,ASM
O,52014533,,,
I,42600AD08400,42600AD08400,516,EA
O,52014533,,,
I,42600AD09300,42600AD09300,840,EA
O,52014533,,,
I,42600AD11400,42600AD11400,194,EA
O,52014533,,,
I,42600AD12300,42600AD12300,167,EA
O,52014533,,,
I,42600AD13300,42600AD13300,334,EA
O,52014533,,,
I,42600AD14300,42600AD14300,302,EA
O,52014533,,,
I,42600AD15300,42600AD15300,604,EA
O,52014533,,,
I,42600AD16300,42600AD16300,43,EA
O,52014533,,,
I,42600AD17300,42600AD17300,86,EA
O,52014533,,,
I,426700406000,426700406000,840,EA
O,52014533,,,
I,426700407000,426700407000,194,EA
O,52014533,,,
I,426700408000,426700408000,332,EA
O,52014534,,,
I,426700409000,426700409000,604,EA
O,52014534,,,
I,426700410000,426700410000,86,EA
