H,20080131,1130,PT,ASM
O,52013924,,,
I,42600AD08400,42600AD08400,444,EA
O,52013924,,,
I,42600AD09300,42600AD09300,602,EA
O,52013924,,,
I,42600AD11400,42600AD11400,282,EA
O,52013924,,,
I,42600AD12300,42600AD12300,149,EA
O,52013924,,,
I,42600AD13300,42600AD13300,300,EA
O,52013924,,,
I,42600AD14300,42600AD14300,233,EA
O,52013924,,,
I,42600AD15300,42600AD15300,468,EA
O,52013924,,,
I,42600AD16300,42600AD16300,18,EA
O,52013924,,,
I,42600AD17300,42600AD17300,36,EA
O,52013924,,,
I,426700406000,426700406000,602,EA
O,52013924,,,
I,426700407000,426700407000,282,EA
O,52013924,,,
I,426700408000,426700408000,300,EA
O,52013925,,,
I,426700409000,426700409000,468,EA
O,52013925,,,
I,426700410000,426700410000,36,EA
