H,20090824,1130,PT,ASM
O,52018525,,,
I,4260004B9000,4260004B9000,336,EA
O,52018525,,,
I,4260004C0000,4260004C0000,148,EA
O,52018525,,,
I,4260004C1000,4260004C1000,170,EA
O,52018525,,,
I,4260004C2000,4260004C2000,170,EA
O,52018525,,,
I,42600AD09300,42600AD09300,374,EA
O,52018525,,,
I,42600AD11400,42600AD11400,296,EA
O,52018525,,,
I,42600AD13300,42600AD13300,290,EA
O,52018525,,,
I,42600AD15300,42600AD15300,349,EA
O,52018525,,,
I,42600AD17300,42600AD17300,340,EA
O,52018525,,,
I,426700406000,426700406000,374,EA
O,52018525,,,
I,426700407000,426700407000,296,EA
O,52018525,,,
I,426700408000,426700408000,291,EA
O,52018526,,,
I,426700409000,426700409000,348,EA
O,52018526,,,
I,426700410000,426700410000,340,EA
