H,20090731,1130,PT,ASM
O,52018304,,,
I,4260004B9000,4260004B9000,299,EA
O,52018304,,,
I,4260004C0000,4260004C0000,178,EA
O,52018304,,,
I,4260004C1000,4260004C1000,176,EA
O,52018304,,,
I,4260004C2000,4260004C2000,178,EA
O,52018304,,,
I,42600AD09300,42600AD09300,288,EA
O,52018304,,,
I,42600AD11400,42600AD11400,312,EA
O,52018304,,,
I,42600AD13300,42600AD13300,352,EA
O,52018304,,,
I,42600AD15300,42600AD15300,352,EA
O,52018304,,,
I,42600AD17300,42600AD17300,358,EA
O,52018304,,,
I,426700406000,426700406000,288,EA
O,52018304,,,
I,426700407000,426700407000,312,EA
O,52018304,,,
I,426700408000,426700408000,352,EA
O,52018305,,,
I,426700409000,426700409000,354,EA
O,52018305,,,
I,426700410000,426700410000,358,EA
