H,080519,01080519,,,,,,,
I,628,,102.734,,42600AD08400,,,52014878,20080519
I,962,,123.0961,,42600AD09300,,,52014878,20080519
I,290,,165.3945,,42600AD11400,,,52014878,20080519
I,141,,105.4794,,42600AD12300,,,52014878,20080519
I,286,,168.1399,,42600AD13300,,,52014878,20080519
I,224,,122.9581,,42600AD14300,,,52014878,20080519
I,448,,191.691,,42600AD15300,,,52014878,20080519
I,27,,122.0137,,42600AD16300,,,52014878,20080519
I,54,,190.7467,,42600AD17300,,,52014878,20080519
I,962,,123.9273,,426700406000,,,52014878,20080519
I,290,,166.1897,,426700407000,,,52014878,20080519
I,286,,168.9351,,426700408000,,,52014878,20080519
I,448,,192.5756,,426700409000,,,52014879,20080519
I,54,,191.6312,,426700410000,,,52014879,20080519
T,733225.7539,,,,,,,,
