H,20100928,1130,PT,ASM
O,52022297,,,
I,4260004B9000,4260004B9000,386,EA
O,52022297,,,
I,4260004C0000,4260004C0000,234,EA
O,52022297,,,
I,4260004C1000,4260004C1000,252,EA
O,52022297,,,
I,4260004C2000,4260004C2000,252,EA
O,52022297,,,
I,42600AD09300,42600AD09300,372,EA
O,52022297,,,
I,42600AD11400,42600AD11400,404,EA
O,52022297,,,
I,42600AD13300,42600AD13300,474,EA
O,52022297,,,
I,42600AD15300,42600AD15300,498,EA
O,52022297,,,
I,42600AD17300,42600AD17300,497,EA
O,52022297,,,
I,426700406000,426700406000,372,EA
O,52022297,,,
I,426700407000,426700407000,404,EA
O,52022297,,,
I,426700408000,426700408000,475,EA
O,52022298,,,
I,4260004C4000,4260004C4000,4,EA
O,52022298,,,
I,426700409000,426700409000,498,EA
O,52022298,,,
I,426700410000,426700410000,496,EA
O,52022298,,,
I,426700414000,426700414000,4,EA
