H,20071126,1130,PT,ASM
O,52013180,,,
I,42600AD08400,42600AD08400,206,EA
O,52013180,,,
I,42600AD09300,42600AD09300,196,EA
O,52013180,,,
I,42600AD11400,42600AD11400,216,EA
O,52013180,,,
I,42600AD12300,42600AD12300,55,EA
O,52013180,,,
I,42600AD13300,42600AD13300,114,EA
O,52013180,,,
I,42600AD14300,42600AD14300,115,EA
O,52013180,,,
I,42600AD15300,42600AD15300,228,EA
O,52013180,,,
I,42600AD16300,42600AD16300,116,EA
O,52013180,,,
I,42600AD17300,42600AD17300,230,EA
O,52013180,,,
I,426700406000,426700406000,196,EA
O,52013180,,,
I,426700407000,426700407000,216,EA
O,52013180,,,
I,426700408000,426700408000,114,EA
O,52013181,,,
I,426700409000,426700409000,228,EA
O,52013181,,,
I,426700410000,426700410000,230,EA
