H,20070507,1130,PT,ASM
O,52011769,,,
I,42600AD08400,42600AD08400,169,EA
O,52011769,,,
I,42600AD09300,42600AD09300,184,EA
O,52011769,,,
I,42600AD11400,42600AD11400,150,EA
O,52011769,,,
I,42600AD12300,42600AD12300,89,EA
O,52011769,,,
I,42600AD13300,42600AD13300,182,EA
O,52011769,,,
I,42600AD14300,42600AD14300,80,EA
O,52011769,,,
I,42600AD15300,42600AD15300,164,EA
O,52011769,,,
I,42600AD16300,42600AD16300,94,EA
O,52011769,,,
I,42600AD17300,42600AD17300,184,EA
O,52011769,,,
I,426700406000,426700406000,184,EA
O,52011769,,,
I,426700407000,426700407000,150,EA
O,52011769,,,
I,426700408000,426700408000,182,EA
O,52011770,,,
I,426700409000,426700409000,164,EA
O,52011770,,,
I,426700410000,426700410000,184,EA
