H,20070212,1130,PT,ASM
O,52011113,,,
I,42600AD08400,42600AD08400,220,EA
O,52011113,,,
I,42600AD12300,42600AD12300,59,EA
O,52011113,,,
I,42600AD14300,42600AD14300,81,EA
O,52011113,,,
I,42600AD16300,42600AD16300,60,EA
O,52011114,,,
I,42600AD09300,42600AD09300,309,EA
O,52011114,,,
I,42600AD11400,42600AD11400,132,EA
O,52011114,,,
I,42600AD13300,42600AD13300,117,EA
O,52011114,,,
I,42600AD15300,42600AD15300,162,EA
O,52011114,,,
I,42600AD17300,42600AD17300,122,EA
O,52011114,,,
I,426700406000,426700406000,308,EA
O,52011114,,,
I,426700407000,426700407000,132,EA
O,52011114,,,
I,426700408000,426700408000,116,EA
O,52011114,,,
I,426700409000,426700409000,162,EA
O,52011114,,,
I,426700410000,426700410000,122,EA
