H,20130220,1130,PT,ASM
O,52031474,,,
I,4260004B9000,4260004B9000,446,EA
O,52031474,,,
I,4260004C0000,4260004C0000,244,EA
O,52031474,,,
I,4260004C1000,4260004C1000,299,EA
O,52031474,,,
I,4260004C2000,4260004C2000,332,EA
O,52031474,,,
I,4260004C4000,4260004C4000,288,EA
O,52031474,,,
I,4260004C5000,4260004C5000,118,EA
O,52031474,,,
I,4260004C6000,4260004C6000,59,EA
O,52031474,,,
I,42600AD09300,42600AD09300,414,EA
O,52031474,,,
I,42600AD11400,42600AD11400,480,EA
O,52031474,,,
I,426700406000,426700406000,414,EA
O,52031474,,,
I,426700414000,426700414000,289,EA
O,52031474,,,
I,426700415000,426700415000,118,EA
O,52031475,,,
I,42600AD13300,42600AD13300,468,EA
O,52031475,,,
I,42600AD15300,42600AD15300,594,EA
O,52031475,,,
I,42600AD17300,42600AD17300,378,EA
O,52031475,,,
I,426700407000,426700407000,481,EA
O,52031475,,,
I,426700408000,426700408000,468,EA
O,52031475,,,
I,426700409000,426700409000,594,EA
O,52031475,,,
I,426700410000,426700410000,378,EA
