H,20140829,1130,PT,ASM
O,52038708,,,
I,4260004B9000,4260004B9000,496,EA
O,52038708,,,
I,4260004C0000,4260004C0000,304,EA
O,52038708,,,
I,4260004C1000,4260004C1000,288,EA
O,52038708,,,
I,4260004C2000,4260004C2000,296,EA
O,52038708,,,
I,4260004C4000,4260004C4000,156,EA
O,52038708,,,
I,4260004C5000,4260004C5000,240,EA
O,52038708,,,
I,4260004C6000,4260004C6000,121,EA
O,52038708,,,
I,42600AD09300,42600AD09300,544,EA
O,52038708,,,
I,42600AD11400,42600AD11400,450,EA
O,52038708,,,
I,42600AD13300,42600AD13300,606,EA
O,52038708,,,
I,42600AD15300,42600AD15300,572,EA
O,52038708,,,
I,42600AD17300,42600AD17300,440,EA
O,52038709,,,
I,426700406000,426700406000,546,EA
O,52038709,,,
I,426700407000,426700407000,450,EA
O,52038709,,,
I,426700408000,426700408000,606,EA
O,52038709,,,
I,426700409000,426700409000,572,EA
O,52038709,,,
I,426700410000,426700410000,440,EA
O,52038709,,,
I,426700414000,426700414000,156,EA
O,52038709,,,
I,426700415000,426700415000,240,EA
