H,20140417,1130,PT,ASM
O,52036765,,,
I,4260004B9000,4260004B9000,322,EA
O,52036765,,,
I,4260004C0000,4260004C0000,276,EA
O,52036765,,,
I,4260004C1000,4260004C1000,353,EA
O,52036765,,,
I,4260004C2000,4260004C2000,393,EA
O,52036765,,,
I,4260004C4000,4260004C4000,377,EA
O,52036765,,,
I,4260004C5000,4260004C5000,144,EA
O,52036765,,,
I,4260004C6000,4260004C6000,72,EA
O,52036765,,,
I,42600AD09300,42600AD09300,334,EA
O,52036765,,,
I,42600AD11400,42600AD11400,307,EA
O,52036765,,,
I,42600AD13300,42600AD13300,554,EA
O,52036765,,,
I,42600AD15300,42600AD15300,712,EA
O,52036765,,,
I,42600AD17300,42600AD17300,406,EA
O,52036766,,,
I,426700406000,426700406000,334,EA
O,52036766,,,
I,426700408000,426700408000,554,EA
O,52036766,,,
I,426700409000,426700409000,712,EA
O,52036766,,,
I,426700410000,426700410000,406,EA
O,52036766,,,
I,426700414000,426700414000,376,EA
O,52036766,,,
I,426700415000,426700415000,144,EA
O,52036808,,,
I,426700407000,426700407000,306,EA
